id_cliente,idade,tempo_casa_meses,tipo_contrato,mensalidade,internet_fibra,suporte_tecnico,reclamacoes_6m,churn
4240,22,18,Mensal,57.07,Sim,Nao,0,0
4241,57,25,Anual,45.98,Nao,Sim,3,0
4242,45,20,Mensal,122.58,Nao,Nao,0,1
4243,35,60,Mensal,96.67,Nao,Nao,2,0
4244,37,3,Mensal,78.64,Sim,Nao,1,0
4245,51,26,Anual,60.2,Sim,Nao,1,0
4246,57,21,Anual,62.23,Nao,Nao,0,0
4247,28,20,Anual,108.56,Sim,Nao,0,1
4248,56,14,Bianual,77.66,Nao,Nao,2,0
4249,75,66,Mensal,20.0,Nao,Nao,3,0
4250,18,28,Mensal,130.52,Nao,Nao,1,1
4251,72,31,Mensal,74.58,Nao,Nao,1,0
4252,55,28,Mensal,78.58,Sim,Nao,1,1
4253,39,71,Anual,97.17,Nao,Nao,0,0
4254,63,25,Anual,81.64,Nao,Nao,2,0
4255,56,25,Mensal,88.67,Nao,Nao,2,1
4256,65,24,Bianual,59.41,Sim,Sim,1,0
4257,23,24,Mensal,39.26,Sim,Nao,1,0
4258,21,7,Anual,77.01,Nao,Nao,1,0
4259,57,44,Mensal,105.79,Nao,Sim,0,0
4260,36,2,Anual,53.8,Sim,Sim,1,0
4261,32,17,Mensal,51.8,Sim,Sim,0,0
4262,44,15,Bianual,100.53,Sim,Nao,4,0
4263,62,21,Bianual,58.57,Sim,Sim,1,0
4264,29,55,Mensal,59.74,Sim,Sim,2,0
4265,78,44,Mensal,60.67,Nao,Sim,2,0
4266,44,72,Anual,68.38,Nao,Sim,1,0
4267,27,26,Anual,30.66,Sim,Sim,0,0
4268,22,67,Mensal,56.52,Nao,Sim,1,0
4269,71,4,Anual,75.76,Sim,Nao,1,1
4270,25,37,Bianual,75.58,Nao,Nao,2,0
4271,43,58,Anual,98.95,Nao,Nao,1,0
4272,59,39,Mensal,115.98,Sim,Sim,1,0
4273,49,68,Bianual,107.81,Nao,Sim,1,0
4274,34,23,Mensal,92.87,Sim,Sim,2,0
4275,24,3,Mensal,66.28,Nao,Nao,1,1
4276,62,56,Bianual,54.42,Nao,Sim,0,0
4277,48,5,Mensal,70.45,Nao,Sim,1,1
4278,20,56,Mensal,84.64,Sim,Nao,2,0
4279,29,53,Anual,90.55,Sim,Sim,1,0
4280,52,61,Anual,85.58,Sim,Nao,1,0
4281,28,35,Mensal,66.97,Sim,Nao,2,0
4282,42,65,Mensal,89.67,Sim,Nao,1,1
4283,25,13,Mensal,101.52,Sim,Sim,0,1
4284,67,32,Mensal,92.0,Nao,Sim,2,1
4285,57,9,Mensal,69.2,Sim,Nao,0,1
4286,66,56,Mensal,49.15,Sim,Sim,0,0
4287,21,52,Bianual,48.56,Nao,Sim,1,0
4288,41,59,Anual,52.97,Sim,Nao,0,0
4289,34,56,Anual,76.43,Nao,Sim,0,0
4290,56,23,Bianual,83.0,Nao,Sim,1,0
4291,68,5,Bianual,34.64,Nao,Nao,1,0
4292,32,67,Anual,57.4,Nao,Nao,1,0
4293,65,36,Mensal,76.08,Nao,Sim,2,0
4294,53,7,Anual,47.51,Nao,Nao,1,0
4295,69,67,Mensal,80.85,Nao,Nao,1,0
4296,23,72,Mensal,62.31,Nao,Sim,0,0
4297,79,33,Mensal,51.91,Nao,Nao,3,1
4298,44,56,Mensal,71.33,Sim,Sim,2,0
4299,35,3,Mensal,79.81,Sim,Nao,4,1
4300,29,7,Anual,48.79,Nao,Sim,1,0
4301,79,20,Mensal,63.93,Nao,Sim,0,1
4302,72,48,Mensal,81.69,Nao,Nao,1,0
4303,26,10,Mensal,50.95,Sim,Nao,0,0
4304,45,3,Bianual,28.56,Sim,Sim,1,0
4305,63,49,Mensal,31.59,Nao,Nao,0,0
4306,54,56,Mensal,59.55,Nao,Nao,0,0
4307,29,54,Anual,37.04,Sim,Nao,4,1
4308,40,58,Anual,61.31,Nao,Sim,1,0
4309,40,58,Mensal,111.62,Nao,Sim,4,0
4310,35,44,Anual,35.54,Nao,Nao,4,0
4311,77,38,Mensal,62.93,Nao,Sim,1,0
4312,30,62,Bianual,123.31,Sim,Sim,2,0
4313,61,26,Anual,80.2,Sim,Sim,1,0
4314,74,8,Anual,60.81,Sim,Sim,2,0
4315,67,55,Mensal,66.08,Sim,Nao,0,1
4316,67,20,Anual,80.73,Sim,Sim,0,0
4317,27,71,Mensal,112.39,Nao,Sim,0,0
4318,26,30,Mensal,56.73,Nao,Sim,2,0
4319,66,62,Anual,51.06,Sim,Sim,0,0
4320,64,4,Anual,35.53,Nao,Sim,0,0
4321,63,48,Mensal,72.58,Nao,Sim,2,0
4322,43,33,Bianual,34.86,Nao,Nao,0,0
4323,50,34,Mensal,58.41,Nao,Sim,1,0
4324,18,20,Anual,47.28,Sim,Sim,0,0
4325,36,70,Mensal,96.85,Sim,Nao,0,0
4326,50,29,Mensal,57.29,Nao,Nao,0,0
4327,25,62,Bianual,79.92,Sim,Nao,2,0
4328,26,31,Mensal,29.9,Nao,Nao,1,1
4329,20,4,Bianual,73.29,Sim,Sim,2,0
4330,31,64,Mensal,39.92,Nao,Sim,2,0
4331,79,14,Anual,59.36,Nao,Sim,2,0
4332,61,20,Mensal,125.28,Nao,Sim,0,0
4333,76,62,Anual,93.3,Sim,Nao,3,0
4334,33,65,Bianual,66.79,Nao,Nao,1,0
4335,55,67,Anual,149.97,Nao,Nao,0,0
4336,73,31,Mensal,47.12,Nao,Nao,0,1
4337,39,55,Anual,99.13,Nao,Nao,1,0
4338,58,24,Anual,31.68,Nao,Nao,0,0
4339,60,54,Mensal,63.9,Nao,Nao,0,0
4340,69,37,Anual,36.31,Nao,Nao,2,0
4341,78,4,Anual,76.43,Nao,Sim,1,0
4342,56,31,Anual,71.4,Nao,Nao,1,0
4343,54,34,Mensal,62.31,Nao,Nao,3,0
4344,71,19,Mensal,97.3,Sim,Nao,2,1
4345,60,27,Bianual,55.82,Sim,Nao,3,0
4346,40,37,Anual,78.17,Nao,Nao,0,1
4347,57,4,Mensal,90.51,Nao,Nao,5,1
4348,52,11,Bianual,32.92,Sim,Nao,1,0
4349,32,56,Mensal,51.29,Nao,Sim,0,0
4350,49,26,Mensal,71.35,Sim,Sim,1,0
4351,56,44,Anual,85.75,Sim,Sim,0,0
4352,74,41,Anual,105.53,Nao,Nao,1,1
4353,53,40,Bianual,64.6,Nao,Nao,1,0
4354,28,30,Anual,62.09,Nao,Sim,1,1
4355,79,35,Mensal,48.19,Nao,Sim,1,1
4356,53,60,Mensal,78.25,Nao,Sim,1,1
4357,35,70,Mensal,62.57,Nao,Nao,2,1
4358,64,19,Bianual,63.15,Nao,Nao,0,0
4359,41,49,Mensal,67.65,Sim,Nao,2,0
4360,40,70,Mensal,83.79,Sim,Sim,2,0
4361,70,1,Mensal,55.91,Sim,Sim,2,1
4362,71,57,Mensal,50.7,Sim,Nao,4,0
4363,50,36,Mensal,80.79,Sim,Nao,1,0
4364,41,70,Anual,20.0,Sim,Sim,0,0
4365,71,42,Mensal,54.91,Sim,Sim,0,0
4366,28,61,Bianual,41.22,Nao,Sim,1,0
4367,64,12,Bianual,100.08,Sim,Sim,2,0
4368,54,11,Mensal,58.98,Sim,Sim,1,0
4369,70,67,Bianual,55.98,Sim,Nao,1,0
4370,44,38,Mensal,68.78,Sim,Sim,0,0
4371,69,41,Mensal,55.12,Nao,Sim,3,0
4372,18,13,Mensal,59.93,Nao,Nao,2,1
4373,65,17,Anual,72.43,Nao,Sim,0,0
4374,22,59,Anual,59.45,Nao,Nao,0,0
4375,57,22,Mensal,59.27,Nao,Nao,0,0
4376,30,43,Anual,44.75,Nao,Sim,4,0
4377,77,23,Anual,41.16,Sim,Nao,2,0
4378,65,19,Anual,71.52,Sim,Sim,0,0
4379,24,12,Mensal,77.67,Nao,Sim,1,0
4380,73,67,Anual,34.3,Nao,Sim,3,0
4381,33,68,Anual,89.0,Nao,Nao,0,0
4382,51,9,Mensal,89.1,Sim,Nao,2,1
4383,23,26,Anual,94.37,Nao,Nao,2,0
4384,24,41,Mensal,77.5,Nao,Sim,2,0
4385,32,28,Anual,85.93,Nao,Nao,3,1
4386,51,52,Anual,124.63,Nao,Sim,2,1
4387,51,19,Mensal,62.46,Sim,Sim,0,1
4388,71,5,Mensal,43.86,Sim,Nao,2,1
4389,28,25,Anual,31.65,Sim,Sim,0,0
4390,64,44,Anual,113.89,Sim,Sim,1,0
4391,18,14,Anual,114.22,Nao,Nao,0,0
4392,36,59,Anual,46.89,Sim,Nao,2,0
4393,28,1,Mensal,51.82,Sim,Nao,1,0
4394,25,5,Mensal,61.9,Sim,Sim,0,1
4395,54,37,Anual,100.61,Nao,Sim,3,0
4396,73,37,Mensal,37.82,Sim,Sim,1,0
4397,59,22,Anual,20.83,Sim,Sim,1,0
4398,70,19,Mensal,124.19,Nao,Sim,2,0
4399,54,6,Mensal,77.81,Sim,Sim,1,1
4400,21,48,Anual,81.36,Nao,Sim,3,0
4401,39,28,Anual,64.87,Sim,Nao,1,0
4402,69,9,Anual,81.64,Nao,Sim,0,1
4403,20,29,Mensal,32.14,Nao,Sim,0,0
4404,24,68,Anual,48.98,Sim,Sim,1,0
4405,69,19,Mensal,72.63,Nao,Sim,1,1
4406,21,65,Anual,20.0,Sim,Nao,0,0
4407,77,19,Anual,62.44,Sim,Sim,1,0
4408,65,14,Mensal,60.9,Nao,Sim,1,1
4409,59,19,Anual,62.43,Nao,Nao,0,0
4410,51,24,Anual,56.22,Sim,Sim,1,0
4411,23,9,Mensal,45.1,Nao,Sim,0,0
4412,43,43,Anual,24.45,Sim,Nao,1,0
4413,68,25,Mensal,73.62,Sim,Nao,1,0
4414,74,52,Bianual,62.5,Sim,Nao,1,0
4415,45,36,Mensal,35.62,Nao,Nao,1,0
4416,70,32,Mensal,71.56,Nao,Nao,1,1
4417,66,34,Anual,62.63,Nao,Sim,0,0
4418,21,12,Mensal,58.47,Nao,Nao,0,1
4419,56,52,Bianual,20.0,Nao,Sim,0,0
4420,56,8,Mensal,87.07,Sim,Nao,1,0
4421,51,52,Mensal,39.17,Sim,Nao,2,0
4422,65,72,Mensal,71.58,Nao,Sim,2,1
4423,73,56,Mensal,49.79,Sim,Nao,1,0
4424,52,33,Mensal,60.28,Sim,Nao,2,1
4425,37,23,Mensal,98.81,Sim,Sim,1,0
4426,78,63,Mensal,83.29,Sim,Nao,1,0
4427,77,19,Mensal,98.25,Nao,Nao,2,1
4428,60,35,Mensal,78.26,Nao,Nao,1,0
4429,57,56,Mensal,79.9,Nao,Nao,1,0
4430,24,67,Mensal,25.47,Nao,Sim,2,0
4431,42,67,Mensal,62.06,Nao,Sim,0,0
4432,30,7,Mensal,64.38,Sim,Nao,2,0
4433,49,65,Mensal,100.59,Nao,Nao,0,0
4434,69,9,Mensal,57.34,Sim,Nao,0,0
4435,31,43,Mensal,76.62,Nao,Nao,1,0
4436,79,67,Bianual,75.64,Nao,Nao,0,0
4437,26,48,Mensal,98.94,Sim,Sim,1,0
4438,24,69,Mensal,66.66,Nao,Nao,2,0
4439,78,25,Anual,90.69,Nao,Nao,3,1
4440,24,23,Mensal,27.38,Nao,Sim,2,0
4441,63,24,Mensal,29.65,Sim,Nao,2,1
4442,65,26,Anual,20.0,Sim,Nao,2,0
4443,38,50,Anual,89.65,Nao,Nao,1,0
4444,21,33,Bianual,86.84,Nao,Nao,1,0
4445,37,54,Bianual,92.42,Sim,Nao,2,0
4446,22,30,Anual,53.07,Nao,Nao,0,0
4447,59,23,Anual,55.91,Nao,Nao,1,1
4448,73,14,Mensal,66.97,Sim,Nao,3,0
4449,79,40,Bianual,106.09,Sim,Nao,1,1
4450,67,65,Anual,112.35,Sim,Nao,0,0
4451,66,62,Mensal,89.85,Sim,Nao,1,0
4452,72,19,Mensal,78.28,Sim,Sim,2,1
4453,65,35,Anual,103.38,Sim,Nao,2,0
4454,58,51,Mensal,63.6,Nao,Nao,1,0
4455,79,45,Anual,60.23,Nao,Sim,2,0
4456,37,5,Mensal,66.77,Sim,Sim,2,1
4457,43,43,Anual,45.53,Sim,Nao,0,0
4458,74,3,Mensal,65.62,Sim,Sim,1,0
4459,37,9,Anual,42.06,Sim,Sim,1,0
4460,36,48,Mensal,95.63,Nao,Nao,2,0
4461,27,8,Mensal,83.59,Sim,Sim,1,1
4462,35,25,Mensal,105.74,Nao,Nao,1,1
4463,54,43,Mensal,29.27,Nao,Nao,1,0
4464,72,48,Mensal,117.54,Nao,Sim,1,0
4465,26,33,Anual,30.69,Nao,Nao,1,0
4466,60,7,Mensal,40.04,Nao,Sim,0,0
4467,65,58,Anual,54.48,Nao,Nao,1,0
4468,73,69,Anual,102.69,Sim,Sim,2,0
4469,64,64,Mensal,75.64,Nao,Nao,0,0
4470,27,54,Bianual,63.9,Sim,Nao,5,0
4471,48,29,Anual,50.18,Sim,Nao,0,0
4472,77,64,Anual,35.6,Nao,Nao,4,0
4473,74,36,Anual,98.32,Nao,Nao,0,0
4474,55,10,Anual,89.97,Sim,Sim,0,0
4475,77,62,Bianual,103.81,Nao,Nao,1,0
4476,59,24,Mensal,79.92,Sim,Nao,0,1
4477,22,68,Mensal,20.0,Nao,Nao,1,0
4478,74,27,Anual,38.89,Nao,Sim,1,0
4479,28,63,Mensal,81.62,Sim,Nao,0,0
4480,41,39,Anual,60.76,Sim,Nao,1,0
4481,32,34,Mensal,56.03,Nao,Nao,1,0
4482,62,22,Mensal,42.42,Sim,Nao,1,1
4483,19,61,Bianual,93.69,Nao,Sim,0,0
4484,57,5,Mensal,81.4,Sim,Nao,1,1
4485,71,34,Mensal,82.53,Sim,Sim,2,0
4486,66,27,Anual,54.16,Nao,Nao,4,0
4487,37,40,Anual,74.41,Nao,Nao,0,0
4488,73,19,Anual,36.56,Sim,Sim,1,0
4489,40,48,Mensal,66.75,Nao,Sim,2,0
4490,60,28,Bianual,20.0,Sim,Nao,1,0
4491,49,14,Anual,30.8,Sim,Nao,0,0
4492,22,15,Anual,61.94,Nao,Sim,1,0
4493,18,51,Mensal,129.38,Nao,Nao,1,1
4494,29,19,Mensal,24.98,Nao,Sim,1,0
4495,75,23,Mensal,38.91,Nao,Nao,2,0
4496,77,46,Anual,75.42,Nao,Sim,2,0
4497,43,24,Mensal,114.24,Sim,Nao,1,1
4498,78,28,Mensal,75.05,Nao,Nao,3,1
4499,21,18,Anual,87.55,Sim,Nao,1,0
4500,77,25,Mensal,61.56,Nao,Nao,0,0
4501,32,50,Mensal,57.23,Nao,Nao,3,0
4502,20,39,Mensal,72.05,Nao,Nao,1,1
4503,64,72,Bianual,53.54,Nao,Nao,0,0
4504,41,56,Anual,88.11,Sim,Nao,1,0
4505,36,2,Anual,29.84,Sim,Nao,2,0
4506,65,28,Bianual,92.25,Nao,Sim,1,0
4507,38,21,Anual,70.98,Sim,Nao,0,1
4508,64,43,Mensal,64.63,Sim,Sim,1,1
4509,30,20,Anual,28.93,Nao,Nao,1,0
4510,23,70,Bianual,45.51,Sim,Sim,1,0
4511,38,22,Mensal,99.97,Sim,Nao,0,1
4512,55,38,Anual,64.79,Nao,Nao,3,1
4513,31,9,Mensal,76.96,Sim,Nao,1,0
4514,26,66,Anual,48.01,Sim,Nao,1,0
4515,64,66,Anual,69.27,Sim,Sim,0,0
4516,48,58,Bianual,35.7,Nao,Sim,1,0
4517,44,26,Anual,72.5,Nao,Sim,2,0
4518,32,5,Mensal,79.27,Sim,Nao,0,0
4519,19,52,Mensal,78.02,Nao,Nao,1,1
4520,21,31,Bianual,47.41,Sim,Sim,1,0
4521,60,72,Mensal,61.45,Nao,Sim,0,0
4522,22,51,Mensal,83.43,Sim,Nao,1,0
4523,33,39,Anual,64.71,Nao,Nao,2,0
4524,74,72,Mensal,62.82,Nao,Nao,1,0
4525,39,58,Mensal,117.59,Nao,Nao,1,0
4526,64,34,Mensal,46.23,Sim,Nao,3,1
4527,39,2,Mensal,97.01,Nao,Sim,2,1
4528,75,7,Anual,41.13,Sim,Sim,1,0
4529,68,32,Mensal,86.37,Nao,Nao,2,0
4530,47,41,Mensal,87.7,Nao,Sim,2,0
4531,60,3,Anual,57.24,Nao,Sim,0,0
4532,43,10,Mensal,39.56,Nao,Nao,0,0
4533,76,51,Anual,20.74,Nao,Nao,0,0
4534,40,55,Mensal,54.62,Nao,Nao,4,1
4535,69,3,Mensal,83.16,Sim,Nao,1,0
4536,56,37,Anual,43.06,Sim,Nao,0,0
4537,57,6,Anual,72.42,Nao,Sim,3,0
4538,39,53,Bianual,33.09,Nao,Nao,3,0
4539,69,61,Mensal,64.15,Nao,Sim,1,0
4540,64,63,Mensal,41.32,Nao,Sim,1,0
4541,68,44,Mensal,68.05,Nao,Nao,2,1
4542,67,46,Mensal,57.47,Sim,Sim,2,0
4543,27,67,Mensal,40.24,Sim,Sim,0,0
4544,72,45,Bianual,53.53,Nao,Sim,0,0
4545,70,33,Anual,46.65,Sim,Nao,0,0
4546,33,55,Mensal,37.15,Sim,Nao,0,0
4547,78,43,Mensal,97.07,Nao,Sim,1,0
4548,50,61,Mensal,61.0,Sim,Sim,1,0
4549,37,38,Mensal,20.0,Nao,Nao,0,0
4550,31,63,Anual,54.42,Nao,Nao,1,0
4551,40,4,Bianual,92.87,Nao,Sim,3,0
4552,20,3,Mensal,50.97,Nao,Sim,0,0
4553,60,8,Mensal,107.44,Nao,Nao,3,1
4554,61,41,Mensal,48.58,Nao,Sim,2,0
4555,59,52,Mensal,82.59,Nao,Nao,2,0
4556,52,16,Bianual,95.92,Sim,Sim,0,0
4557,40,12,Anual,81.25,Sim,Nao,1,0
4558,62,62,Anual,35.64,Nao,Nao,2,0
4559,72,55,Anual,46.44,Nao,Nao,0,0
4560,23,47,Mensal,99.25,Sim,Nao,0,0
4561,41,36,Anual,49.88,Sim,Sim,1,0
4562,79,31,Anual,94.39,Sim,Sim,1,0
4563,71,2,Mensal,59.24,Sim,Nao,1,1
4564,79,14,Mensal,73.54,Sim,Nao,1,1
4565,29,65,Anual,35.35,Nao,Nao,1,0
4566,46,25,Bianual,54.79,Nao,Sim,1,0
4567,26,51,Mensal,48.12,Nao,Nao,1,0
4568,71,51,Bianual,75.64,Nao,Sim,1,0
4569,50,23,Bianual,72.33,Sim,Sim,0,0
4570,33,15,Bianual,81.57,Nao,Sim,1,0
4571,23,50,Mensal,57.74,Nao,Nao,0,0
4572,63,7,Mensal,46.74,Nao,Nao,0,0
4573,68,36,Anual,74.57,Sim,Nao,4,0
4574,72,64,Mensal,44.26,Nao,Nao,2,0
4575,78,52,Mensal,96.96,Nao,Sim,1,0
4576,68,56,Anual,67.14,Sim,Sim,5,0
4577,66,6,Mensal,61.85,Nao,Sim,1,1
4578,68,15,Mensal,81.55,Sim,Sim,0,1
4579,79,20,Bianual,68.09,Nao,Nao,1,1
4580,46,22,Mensal,28.55,Nao,Sim,2,0
4581,65,14,Bianual,43.46,Sim,Nao,3,0
4582,68,70,Mensal,96.44,Sim,Nao,1,0
4583,25,12,Mensal,72.1,Nao,Nao,2,1
4584,60,51,Mensal,27.96,Nao,Sim,0,0
4585,39,43,Mensal,78.8,Nao,Nao,0,0
4586,26,44,Mensal,56.02,Sim,Sim,1,0
4587,28,16,Anual,48.14,Nao,Sim,2,0
4588,25,23,Bianual,41.38,Nao,Nao,2,0
4589,73,44,Mensal,95.0,Sim,Nao,2,1
4590,65,22,Mensal,20.86,Sim,Nao,0,0
4591,24,50,Anual,49.06,Nao,Nao,1,0
4592,56,3,Mensal,73.0,Nao,Sim,0,1
4593,58,6,Mensal,109.46,Sim,Nao,2,0
4594,50,53,Mensal,83.85,Nao,Sim,1,0
4595,55,45,Mensal,48.85,Nao,Nao,3,0
4596,74,4,Mensal,108.23,Sim,Nao,3,1
4597,50,65,Mensal,36.12,Sim,Sim,0,0
4598,58,1,Anual,76.63,Sim,Sim,1,0
4599,53,69,Mensal,82.19,Sim,Sim,1,0
4600,42,53,Mensal,47.97,Sim,Nao,2,0
4601,73,72,Mensal,87.44,Nao,Sim,1,0
4602,43,69,Mensal,57.15,Sim,Nao,1,0
4603,67,23,Bianual,87.38,Nao,Sim,4,0
4604,55,55,Anual,24.01,Nao,Nao,1,0
4605,60,16,Bianual,78.37,Sim,Sim,2,0
4606,65,34,Mensal,59.7,Sim,Nao,2,0
4607,63,18,Mensal,98.74,Sim,Nao,1,1
4608,52,35,Mensal,68.9,Nao,Sim,1,0
4609,56,63,Mensal,101.23,Nao,Sim,1,0
4610,49,32,Anual,82.69,Nao,Nao,0,0
4611,39,7,Mensal,66.81,Nao,Nao,1,1
4612,63,24,Mensal,89.69,Nao,Nao,2,1
4613,72,57,Mensal,89.85,Nao,Sim,1,0
4614,61,38,Mensal,81.8,Nao,Nao,1,1
4615,65,41,Mensal,20.0,Nao,Nao,2,0
4616,69,32,Anual,45.44,Nao,Nao,0,0
4617,40,22,Bianual,104.6,Sim,Sim,1,0
4618,21,44,Mensal,38.6,Nao,Sim,3,0
4619,38,46,Mensal,92.06,Nao,Nao,0,0
4620,64,65,Mensal,87.66,Nao,Nao,1,0
4621,68,45,Mensal,51.86,Nao,Nao,3,1
4622,49,72,Anual,20.12,Sim,Nao,0,0
4623,66,60,Mensal,55.78,Nao,Sim,1,0
4624,22,6,Bianual,121.95,Nao,Nao,0,0
4625,57,29,Bianual,48.42,Nao,Nao,0,0
4626,60,28,Mensal,50.14,Sim,Nao,1,0
4627,49,1,Bianual,45.06,Sim,Nao,3,0
4628,62,14,Anual,100.37,Sim,Nao,0,0
4629,48,55,Bianual,63.93,Sim,Sim,1,0
4630,50,26,Mensal,54.35,Nao,Nao,1,1
4631,55,11,Bianual,105.34,Sim,Nao,2,1
4632,67,21,Mensal,84.49,Nao,Sim,1,0
4633,33,20,Mensal,47.02,Nao,Nao,0,0
4634,36,13,Bianual,39.41,Nao,Sim,1,0
4635,43,8,Mensal,98.95,Nao,Sim,0,0
4636,30,56,Mensal,70.42,Nao,Nao,1,0
4637,38,60,Mensal,31.27,Sim,Nao,0,0
4638,39,36,Mensal,25.42,Sim,Nao,1,1
4639,37,45,Mensal,42.1,Nao,Nao,1,1
4640,43,67,Mensal,39.01,Sim,Nao,1,0
4641,49,61,Mensal,20.0,Sim,Sim,0,0
4642,61,3,Anual,42.51,Nao,Nao,1,0
4643,36,69,Mensal,47.02,Nao,Nao,1,0
4644,70,5,Anual,58.43,Sim,Nao,1,1
4645,47,2,Anual,112.32,Nao,Nao,3,0
4646,62,30,Anual,63.33,Sim,Sim,2,0
4647,25,54,Anual,65.81,Sim,Sim,2,0
4648,28,6,Bianual,82.73,Sim,Nao,2,0
4649,46,22,Mensal,64.07,Sim,Nao,1,0
4650,40,19,Anual,80.0,Sim,Nao,2,0
4651,48,29,Bianual,77.02,Nao,Sim,0,0
4652,27,71,Anual,73.06,Sim,Nao,0,0
4653,47,24,Mensal,139.16,Sim,Nao,0,1
4654,60,16,Anual,92.78,Sim,Sim,1,1
4655,63,9,Anual,42.96,Sim,Nao,4,0
4656,33,15,Mensal,79.26,Nao,Nao,2,1
4657,39,10,Anual,50.21,Sim,Nao,3,0
4658,50,42,Anual,81.16,Nao,Nao,3,0
4659,50,31,Mensal,35.62,Nao,Nao,1,0
4660,67,36,Mensal,42.31,Sim,Sim,1,0
4661,42,60,Mensal,78.6,Nao,Sim,2,0
4662,59,42,Anual,94.94,Nao,Sim,0,0
4663,72,12,Mensal,82.57,Nao,Nao,2,1
4664,36,28,Anual,91.35,Sim,Nao,1,0
4665,69,23,Mensal,79.35,Sim,Nao,1,0
4666,38,60,Bianual,74.31,Nao,Nao,0,0
4667,38,23,Anual,57.41,Nao,Nao,1,1
4668,58,10,Anual,90.33,Sim,Sim,0,0
4669,56,53,Mensal,95.62,Nao,Sim,1,0
4670,52,31,Mensal,68.42,Sim,Nao,0,0
4671,32,7,Anual,67.08,Nao,Nao,0,1
4672,23,50,Mensal,109.79,Sim,Nao,1,0
4673,74,16,Mensal,69.49,Nao,Nao,1,0
4674,72,63,Mensal,71.89,Nao,Nao,2,1
4675,72,60,Mensal,82.11,Nao,Sim,2,0
4676,49,27,Anual,67.55,Nao,Nao,0,0
4677,72,41,Mensal,49.49,Nao,Nao,1,0
4678,47,41,Mensal,79.45,Nao,Nao,1,0
4679,22,48,Mensal,69.03,Nao,Sim,0,0
4680,30,5,Mensal,116.06,Sim,Nao,3,1
4681,34,24,Mensal,89.71,Nao,Sim,3,0
4682,41,13,Bianual,55.11,Sim,Sim,2,0
4683,76,51,Bianual,88.23,Sim,Nao,1,0
4684,38,5,Bianual,77.7,Sim,Nao,0,0
4685,55,38,Mensal,102.74,Nao,Nao,1,1
4686,34,53,Mensal,56.89,Sim,Sim,3,0
4687,57,69,Mensal,74.72,Nao,Sim,1,0
4688,53,21,Anual,67.52,Nao,Nao,3,0
4689,27,1,Anual,71.46,Sim,Nao,2,0
4690,46,53,Anual,47.87,Sim,Nao,1,0
4691,24,1,Mensal,84.4,Nao,Sim,0,0
4692,73,5,Anual,80.45,Nao,Nao,1,1
4693,61,72,Bianual,102.13,Nao,Sim,1,0
4694,76,63,Mensal,69.75,Sim,Sim,0,0
4695,72,51,Anual,59.7,Nao,Nao,1,0
4696,31,61,Anual,89.73,Nao,Sim,1,0
4697,61,6,Mensal,50.14,Nao,Nao,0,0
4698,24,7,Bianual,97.12,Nao,Nao,1,1
4699,77,22,Bianual,97.07,Sim,Nao,1,0
4700,66,2,Anual,101.43,Nao,Sim,1,1
4701,60,64,Mensal,79.42,Nao,Nao,1,0
4702,79,5,Mensal,57.84,Nao,Nao,1,1
4703,70,40,Anual,72.73,Sim,Nao,1,0
4704,71,62,Mensal,79.5,Sim,Nao,3,0
4705,24,53,Mensal,56.0,Nao,Nao,1,0
4706,19,17,Mensal,103.33,Nao,Nao,1,0
4707,77,34,Mensal,84.5,Nao,Sim,0,0
4708,33,40,Anual,47.69,Nao,Sim,0,0
4709,44,56,Mensal,117.07,Sim,Nao,0,1
4710,20,31,Mensal,72.43,Sim,Nao,2,0
4711,56,21,Mensal,42.65,Sim,Sim,1,0
4712,68,58,Mensal,49.24,Nao,Nao,2,0
4713,70,64,Mensal,107.19,Nao,Sim,3,0
4714,54,36,Mensal,115.62,Nao,Nao,3,1
4715,59,3,Mensal,95.24,Nao,Nao,0,1
4716,49,37,Mensal,102.98,Sim,Nao,0,1
4717,45,65,Anual,100.42,Sim,Nao,2,0
4718,52,72,Mensal,83.92,Nao,Sim,0,0
4719,76,29,Anual,78.23,Sim,Nao,2,0
4720,33,11,Mensal,83.5,Nao,Nao,0,1
4721,47,42,Anual,88.4,Sim,Sim,4,0
4722,55,60,Anual,51.46,Sim,Sim,3,0
4723,53,69,Mensal,88.3,Nao,Nao,0,0
4724,19,4,Anual,106.47,Sim,Sim,1,1
4725,35,21,Anual,64.84,Nao,Nao,2,0
4726,58,35,Mensal,62.17,Sim,Nao,2,1
4727,61,8,Anual,81.91,Nao,Sim,2,1
4728,63,64,Anual,53.76,Sim,Nao,2,0
4729,79,9,Mensal,37.08,Nao,Nao,0,0
4730,59,48,Bianual,98.69,Nao,Nao,0,0
4731,53,67,Mensal,58.73,Sim,Nao,0,0
4732,38,50,Anual,70.46,Sim,Sim,1,0
4733,40,55,Bianual,54.75,Sim,Nao,2,0
4734,69,19,Bianual,101.92,Nao,Sim,1,0
4735,47,60,Anual,91.33,Sim,Nao,0,0
4736,62,31,Anual,63.98,Sim,Nao,0,0
4737,25,5,Mensal,40.5,Nao,Sim,2,1
4738,25,27,Mensal,61.33,Nao,Nao,1,0
4739,31,26,Bianual,84.25,Sim,Nao,1,0
4740,30,38,Mensal,74.72,Sim,Nao,0,0
4741,55,20,Anual,72.73,Nao,Nao,2,0
4742,57,34,Mensal,75.29,Sim,Sim,1,0
